date,killzone,direction,entry_ts,entry_px,orh,orl,or_width,atr,exit_idx,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held
2017-08-31,NY,LONG,2017-08-31 16:24:00,8984.0,8983.0,8978.25,4.75,1.0535714285714286,253354,9002.25,18.25,1.825,TRAIL_2.0R,4.25,25.25,10.0,70
2017-09-01,LON,LONG,2017-09-01 10:01:00,9035.25,9032.75,9030.25,2.5,0.7321428571428571,254359,9029.25,-6.0,-0.6,MAX_HOLD,8.75,1.25,10.0,120
2017-09-01,NY,SHORT,2017-09-01 16:38:00,9033.0,9052.75,9035.0,17.75,3.5714285714285716,254671,9015.05,17.950000000000728,1.7950000000000728,TRAIL_2.0R,5.0,26.75,10.0,35
2017-09-04,LON,LONG,2017-09-04 10:20:00,8992.75,8991.75,8985.75,6.0,2.0714285714285716,255627,8992.75,0.0,0.0,BE,1.25,5.0,10.0,15
2017-09-04,NY,SHORT,2017-09-04 16:03:00,8996.75,9002.75,8997.75,5.0,0.8214285714285714,256044,9006.75,-10.0,-1.0,SL_INITIAL,10.0,1.0,10.0,89
2017-09-05,LON,LONG,2017-09-05 10:09:00,9011.75,9010.0,9006.25,3.75,1.0714285714285714,256787,9011.75,0.0,0.0,BE,1.5,5.0,10.0,50
2017-09-05,NY,SHORT,2017-09-05 16:08:00,9006.0,9013.25,9006.25,7.0,1.0714285714285714,257136,8992.75,13.25,1.325,TRAIL_2.0R,8.75,22.25,10.0,40
2017-09-06,LON,SHORT,2017-09-06 10:01:00,8974.25,8982.75,8977.0,5.75,0.9642857142857143,258115,8984.25,-10.0,-1.0,SL_INITIAL,10.75,1.75,10.0,25
2017-09-06,NY,SHORT,2017-09-06 16:29:00,8983.5,8989.0,8983.75,5.25,1.2321428571428572,258482,8993.5,-10.0,-1.0,SL_INITIAL,11.0,0.5,10.0,4
2017-09-07,LON,SHORT,2017-09-07 10:10:00,8977.25,8980.75,8977.5,3.25,0.8214285714285714,259451,8985.75,-8.5,-0.85,MAX_HOLD,8.75,1.75,10.0,120
2017-09-07,NY,SHORT,2017-09-07 16:35:00,8987.75,8999.0,8988.75,10.25,2.1607142857142856,259681,8987.75,0.0,0.0,BE,3.0,5.0,10.0,3
2017-09-08,LON,SHORT,2017-09-08 10:05:00,8983.25,8991.75,8984.0,7.75,1.2678571428571428,260735,8986.25,-3.0,-0.3,MAX_HOLD,6.5,1.75,10.0,120
2017-09-08,NY,SHORT,2017-09-08 16:03:00,8990.5,8995.0,8990.75,4.25,1.0178571428571428,261006,8990.5,0.0,0.0,BE,4.0,5.5,10.0,33
2017-09-11,LON,LONG,2017-09-11 10:43:00,8987.25,8987.0,8982.0,5.0,1.0714285714285714,262120,8993.5,6.25,0.625,MAX_HOLD,1.75,10.0,10.0,120
2017-09-11,NY,LONG,2017-09-11 16:01:00,8994.75,8994.25,8989.25,5.0,0.8928571428571429,262394,9020.75,26.0,2.6,TRAIL_2.0R,2.75,31.25,10.0,78
2017-09-12,LON,SHORT,2017-09-12 10:13:00,9020.5,9024.5,9020.75,3.75,1.1785714285714286,263416,9026.5,-6.0,-0.6,MAX_HOLD,7.0,2.25,10.0,120
2017-09-12,NY,LONG,2017-09-12 16:29:00,9032.5,9032.25,9021.25,11.0,1.1785714285714286,263680,9032.5,0.0,0.0,BE,6.25,5.5,10.0,8
2017-09-13,LON,LONG,2017-09-13 10:03:00,9023.25,9022.75,9020.0,2.75,0.8928571428571429,264739,9019.25,-4.0,-0.4,MAX_HOLD,8.25,0.25,10.0,120
2017-09-13,NY,SHORT,2017-09-13 16:47:00,9013.0,9020.25,9013.5,6.75,3.2857142857142856,265032,9023.0,-10.0,-1.0,SL_INITIAL,10.75,3.75,10.0,9
2017-09-14,LON,LONG,2017-09-14 10:02:00,9027.75,9027.5,9026.5,1.0,0.3392857142857143,266080,9030.5,2.75,0.275,MAX_HOLD,2.0,4.0,10.0,120
2017-09-14,NY,SHORT,2017-09-14 16:36:00,8997.5,9019.25,9003.25,16.0,2.732142857142857,266364,9007.5,-10.0,-1.0,SL_INITIAL,12.0,1.5,10.0,12
2017-09-15,LON,SHORT,2017-09-15 10:03:00,8991.75,8996.0,8992.0,4.0,0.8214285714285714,267442,8995.25,-3.5,-0.35,MAX_HOLD,4.75,3.25,10.0,120
2017-09-15,NY,SHORT,2017-09-15 16:02:00,8987.25,8992.5,8988.0,4.5,0.9642857142857143,267707,8997.25,-10.0,-1.0,SL_INITIAL,12.25,1.0,10.0,27
2017-09-18,LON,SHORT,2017-09-18 10:06:00,9033.75,9036.75,9034.25,2.5,0.4642857142857143,268796,9028.75,5.0,0.5,MAX_HOLD,1.5,6.25,10.0,120
2017-09-18,NY,LONG,2017-09-18 16:23:00,9028.25,9027.5,9021.0,6.5,0.6607142857142857,269070,9028.25,0.0,0.0,BE,9.5,5.25,10.0,19
2017-09-19,LON,SHORT,2017-09-19 10:00:00,9005.0,9008.5,9005.75,2.75,0.48214285714285715,270138,9011.25,-6.25,-0.625,MAX_HOLD,8.0,0.25,10.0,120
2017-09-19,NY,LONG,2017-09-19 16:24:00,9020.25,9019.0,9014.25,4.75,0.5357142857142857,270417,9010.25,-10.0,-1.0,SL_INITIAL,11.0,4.0,10.0,16
2017-09-20,LON,LONG,2017-09-20 10:06:00,9019.0,9018.0,9015.75,2.25,0.6428571428571429,271484,9021.25,2.25,0.225,MAX_HOLD,1.25,4.5,10.0,120
2017-09-20,NY,SHORT,2017-09-20 16:32:00,9017.5,9022.5,9018.75,3.75,1.6071428571428572,271756,9017.5,0.0,0.0,BE,0.5,5.25,10.0,6
2017-09-21,LON,SHORT,2017-09-21 10:01:00,8990.5,8994.0,8991.25,2.75,0.6428571428571429,272836,8999.25,-8.75,-0.875,MAX_HOLD,9.0,0.5,10.0,120
2017-09-21,NY,SHORT,2017-09-21 16:31:00,8993.5,9005.0,8996.75,8.25,1.5,273119,8981.25,12.25,1.225,TRAIL_2.0R,1.25,20.5,10.0,13
2017-09-22,LON,LONG,2017-09-22 10:03:00,8953.75,8952.0,8949.0,3.0,0.6964285714285714,274201,8954.0,0.25,0.025,MAX_HOLD,3.0,4.25,10.0,120
2017-09-22,NY,SHORT,2017-09-22 16:08:00,8947.5,8953.75,8948.75,5.0,1.0357142857142858,274473,8957.5,-10.0,-1.0,SL_INITIAL,10.0,4.25,10.0,27
2017-09-25,LON,SHORT,2017-09-25 10:03:00,8954.75,8958.25,8955.75,2.5,0.7142857142857143,275536,8954.75,0.0,0.0,BE,1.5,7.75,10.0,101
2017-09-25,NY,SHORT,2017-09-25 16:02:00,8935.0,8949.5,8936.25,13.25,1.0357142857142858,275826,8935.0,0.0,0.0,BE,3.0,5.75,10.0,32
2017-09-26,LON,SHORT,2017-09-26 10:02:00,8899.75,8904.75,8900.25,4.5,0.8035714285714286,276914,8904.5,-4.75,-0.475,MAX_HOLD,5.5,2.75,10.0,120
2017-09-26,NY,LONG,2017-09-26 16:01:00,8925.75,8925.5,8914.25,11.25,0.9107142857142857,277207,8925.75,0.0,0.0,BE,4.75,12.5,10.0,54
2017-09-27,LON,LONG,2017-09-27 10:23:00,8931.5,8930.75,8926.25,4.5,1.2142857142857142,278242,8931.5,0.0,0.0,BE,2.5,8.0,10.0,74
2017-09-27,NY,LONG,2017-09-27 16:14:00,8937.25,8936.5,8931.25,5.25,1.0,278553,8955.75,18.5,1.85,TRAIL_2.0R,0.75,25.25,10.0,34
2017-09-28,LON,SHORT,2017-09-28 10:09:00,8967.5,8971.0,8967.75,3.25,0.8571428571428571,279631,8964.75,2.75,0.275,MAX_HOLD,0.75,7.5,10.0,120
2017-09-28,NY,LONG,2017-09-28 16:00:00,8950.0,8949.75,8945.0,4.75,1.375,279899,8950.0,0.0,0.0,BE,6.75,8.25,10.0,37
2017-09-29,LON,LONG,2017-09-29 10:42:00,8968.25,8968.0,8964.25,3.75,0.8035714285714286,281015,8969.25,1.0,0.1,MAX_HOLD,1.75,3.75,10.0,120
2017-09-29,NY,LONG,2017-09-29 16:20:00,8974.0,8973.75,8969.25,4.5,0.5535714285714286,281261,8974.0,0.0,0.0,BE,3.0,9.0,10.0,28
2017-10-02,LON,SHORT,2017-10-02 10:33:00,9013.5,9016.5,9013.75,2.75,0.625,282354,9016.5,-3.0,-0.3,MAX_HOLD,3.25,3.75,10.0,120
2017-10-02,NY,LONG,2017-10-02 16:36:00,9024.0,9023.5,9014.0,9.5,2.5892857142857144,282621,9024.0,0.0,0.0,BE,7.5,6.75,10.0,25
2017-10-03,LON,LONG,2017-10-03 10:18:00,9018.0,9017.75,9015.0,2.75,0.625,283686,9014.0,-4.0,-0.4,MAX_HOLD,6.25,1.5,10.0,120
2017-10-03,NY,LONG,2017-10-03 16:01:00,9017.0,9016.5,9012.5,4.0,0.75,283947,9017.0,0.0,0.0,BE,4.25,8.5,10.0,42
2017-10-04,LON,SHORT,2017-10-04 10:22:00,9019.75,9023.0,9020.25,2.75,0.5892857142857143,285019,9018.25,1.5,0.15,MAX_HOLD,2.0,2.0,10.0,120
2017-10-04,NY,LONG,2017-10-04 16:12:00,9013.75,9013.5,9009.75,3.75,0.8214285714285714,285277,9013.75,0.0,0.0,BE,5.0,8.75,10.0,32
2017-10-05,LON,LONG,2017-10-05 10:01:00,9030.25,9030.0,9029.0,1.0,0.35714285714285715,286304,9032.5,2.25,0.225,MAX_HOLD,1.75,4.0,10.0,120
2017-10-05,NY,SHORT,2017-10-05 16:31:00,9048.25,9054.0,9048.75,5.25,1.1785714285714286,286574,9058.25,-10.0,-1.0,SL_INITIAL,11.25,0.25,10.0,3
2017-10-06,LON,SHORT,2017-10-06 10:14:00,9091.0,9094.5,9091.25,3.25,0.8392857142857143,287641,9089.25,1.75,0.175,MAX_HOLD,2.75,3.0,10.0,120
2017-10-06,NY,SHORT,2017-10-06 16:04:00,9065.75,9090.0,9067.75,22.25,1.8214285714285714,287901,9075.75,-10.0,-1.0,SL_INITIAL,10.0,2.5,10.0,30
2017-10-09,LON,LONG,2017-10-09 10:04:00,9099.75,9099.0,9096.0,3.0,0.625,288975,9099.75,0.0,0.0,MAX_HOLD,2.5,3.5,10.0,120
2017-10-09,NY,SHORT,2017-10-09 16:14:00,9103.75,9107.25,9104.0,3.25,0.5892857142857143,289266,9103.75,0.0,0.0,BE,3.75,9.5,10.0,44
2017-10-10,LON,LONG,2017-10-10 10:35:00,9100.25,9100.0,9096.25,3.75,0.5714285714285714,290331,9098.0,-2.25,-0.225,MAX_HOLD,6.75,0.0,10.0,120
2017-10-10,NY,LONG,2017-10-10 16:02:00,9106.75,9106.25,9101.75,4.5,0.6428571428571429,290580,9106.75,0.0,0.0,BE,4.25,7.5,10.0,44
2017-10-11,LON,SHORT,2017-10-11 10:09:00,9090.5,9092.75,9090.75,2.0,0.5357142857142857,291624,9084.75,5.75,0.575,MAX_HOLD,1.25,8.75,10.0,120
2017-10-11,NY,LONG,2017-10-11 16:07:00,9088.0,9087.75,9083.0,4.75,0.625,291888,9088.0,0.0,0.0,BE,2.25,7.25,10.0,28
2017-10-12,LON,SHORT,2017-10-12 10:14:00,9107.5,9109.5,9107.75,1.75,0.7142857142857143,292944,9104.5,3.0,0.3,MAX_HOLD,1.25,5.5,10.0,120
2017-10-12,NY,LONG,2017-10-12 16:34:00,9105.5,9104.0,9097.25,6.75,1.7321428571428572,293213,9095.5,-10.0,-1.0,SL_INITIAL,11.5,1.25,10.0,12
2017-10-13,LON,SHORT,2017-10-13 10:20:00,9099.25,9102.5,9100.0,2.5,0.625,294298,9100.75,-1.5,-0.15,MAX_HOLD,4.5,1.0,10.0,120
2017-10-13,NY,LONG,2017-10-13 17:21:00,9124.75,9124.25,9111.5,12.75,2.232142857142857,294716,9123.0,-1.75,-0.175,MAX_HOLD,7.0,4.25,10.0,120
2017-10-16,LON,SHORT,2017-10-16 10:04:00,9130.75,9134.0,9131.5,2.5,0.625,295628,9133.25,-2.5,-0.25,MAX_HOLD,5.5,1.75,10.0,120
2017-10-16,NY,LONG,2017-10-16 16:16:00,9138.25,9137.75,9134.25,3.5,0.5892857142857143,295928,9138.25,0.0,0.0,BE,3.0,5.75,10.0,54
2017-10-17,LON,LONG,2017-10-17 10:12:00,9145.5,9145.0,9143.75,1.25,0.6071428571428571,296960,9143.0,-2.5,-0.25,MAX_HOLD,5.0,1.75,10.0,120
2017-10-17,NY,SHORT,2017-10-17 16:19:00,9139.0,9144.0,9139.25,4.75,0.8571428571428571,297296,9139.0,0.0,0.0,BE,4.0,8.25,10.0,95
2017-10-18,LON,SHORT,2017-10-18 10:06:00,9149.5,9151.25,9149.75,1.5,0.32142857142857145,298245,9150.75,-1.25,-0.125,MAX_HOLD,2.0,0.5,10.0,120
2017-10-18,NY,LONG,2017-10-18 16:12:00,9156.75,9156.25,9153.0,3.25,0.7321428571428571,298514,9146.75,-10.0,-1.0,SL_INITIAL,12.25,1.75,10.0,30
2017-10-19,LON,SHORT,2017-10-19 10:26:00,9128.5,9139.75,9132.25,7.5,1.0892857142857142,299513,9094.25,34.25,3.425,TRAIL_4.0R,2.5,40.25,10.0,34
2017-10-19,NY,LONG,2017-10-19 16:33:00,9112.5,9112.25,9100.0,12.25,2.5535714285714284,299850,9102.5,-10.0,-1.0,SL_INITIAL,12.25,2.25,10.0,4
2017-10-20,LON,SHORT,2017-10-20 10:27:00,9140.75,9144.75,9141.0,3.75,0.6607142857142857,300961,9131.25,9.5,0.95,MAX_HOLD,3.75,12.0,10.0,120
2017-10-20,NY,LONG,2017-10-20 16:07:00,9139.25,9138.5,9134.25,4.25,0.9107142857142857,301206,9139.25,0.0,0.0,BE,0.5,9.75,10.0,25
2017-10-23,LON,SHORT,2017-10-23 10:03:00,9135.25,9139.0,9137.0,2.0,0.7142857142857143,302295,9139.5,-4.25,-0.425,MAX_HOLD,8.75,4.5,10.0,120
2017-10-23,NY,LONG,2017-10-23 16:02:00,9150.0,9149.5,9145.75,3.75,0.6964285714285714,302570,9140.0,-10.0,-1.0,SL_INITIAL,11.0,0.0,10.0,37
2017-10-24,LON,LONG,2017-10-24 10:01:00,9098.25,9097.5,9092.75,4.75,0.7321428571428571,303647,9094.5,-3.75,-0.375,MAX_HOLD,9.0,2.25,10.0,120
2017-10-24,NY,SHORT,2017-10-24 16:37:00,9098.75,9108.75,9100.25,8.5,2.892857142857143,303952,9098.75,0.0,0.0,BE,1.25,16.0,10.0,29
2017-10-25,LON,SHORT,2017-10-25 10:02:00,9092.0,9095.5,9092.25,3.25,0.6964285714285714,304993,9094.0,-2.0,-0.2,MAX_HOLD,7.0,1.5,10.0,120
2017-10-25,NY,LONG,2017-10-25 16:32:00,9098.75,9097.5,9089.75,7.75,1.5178571428571428,305284,9098.75,0.0,0.0,BE,1.75,14.5,10.0,21
2017-10-26,LON,LONG,2017-10-26 10:09:00,9088.5,9088.25,9084.0,4.25,1.2321428571428572,306350,9087.25,-1.25,-0.125,MAX_HOLD,4.25,4.25,10.0,120
2017-10-26,NY,SHORT,2017-10-26 16:20:00,9079.0,9091.25,9079.75,11.5,0.9821428571428571,306615,9079.0,0.0,0.0,BE,6.75,9.25,10.0,14
2017-10-27,LON,SHORT,2017-10-27 10:01:00,9120.25,9124.5,9121.5,3.0,0.7678571428571429,307602,9130.25,-10.0,-1.0,SL_INITIAL,10.0,0.0,10.0,15
2017-10-27,NY,LONG,2017-10-27 16:45:00,9166.25,9165.25,9152.25,13.0,3.982142857142857,307995,9166.25,0.0,0.0,BE,0.5,5.5,10.0,4
2017-10-30,LON,SHORT,2017-10-30 10:06:00,9238.25,9244.5,9238.5,6.0,1.3214285714285714,309124,9242.75,-4.5,-0.45,MAX_HOLD,5.5,0.0,10.0,120
2017-10-30,NY,LONG,2017-10-30 16:06:00,9260.75,9260.0,9231.75,28.25,3.232142857142857,309428,9260.75,0.0,0.0,BE,3.0,16.5,10.0,64
2017-10-31,LON,SHORT,2017-10-31 10:03:00,9259.75,9262.25,9260.0,2.25,0.6071428571428571,310467,9266.25,-6.5,-0.65,MAX_HOLD,7.5,0.75,10.0,120
2017-10-31,NY,LONG,2017-10-31 17:18:00,9275.5,9274.75,9254.25,20.5,1.5178571428571428,310843,9265.5,-10.0,-1.0,SL_INITIAL,10.0,0.25,10.0,64
2017-11-01,LON,SHORT,2017-11-01 10:07:00,9299.75,9305.5,9300.5,5.0,0.9464285714285714,311822,9309.75,-10.0,-1.0,SL_INITIAL,10.5,0.75,10.0,116
2017-11-01,NY,SHORT,2017-11-01 16:15:00,9283.5,9303.0,9284.25,18.75,3.982142857142857,312086,9283.5,0.0,0.0,BE,2.0,6.5,10.0,12
2017-11-02,LON,LONG,2017-11-02 10:04:00,9254.25,9253.75,9250.0,3.75,0.7321428571428571,313131,9254.25,0.0,0.0,BE,0.25,9.0,10.0,64
2017-11-02,NY,SHORT,2017-11-02 16:04:00,9251.25,9268.25,9251.5,16.75,3.642857142857143,313465,9251.25,0.0,0.0,BE,3.0,17.75,10.0,38
2017-11-03,LON,SHORT,2017-11-03 10:01:00,9277.75,9282.75,9278.75,4.0,0.5178571428571429,314435,9277.75,0.0,0.0,BE,0.5,7.5,10.0,35
2017-11-03,NY,SHORT,2017-11-03 16:14:00,9262.0,9289.75,9264.0,25.75,3.6964285714285716,314778,9272.0,-10.0,-1.0,SL_INITIAL,12.25,0.25,10.0,7
2017-11-06,NY,LONG,2017-11-06 16:01:00,9321.0,9320.5,9317.0,3.5,0.9107142857142857,316179,9334.25,13.25,1.325,TRAIL_2.0R,8.25,20.5,10.0,118
2017-11-07,LON,SHORT,2017-11-07 10:06:00,9347.0,9352.5,9347.5,5.0,1.0535714285714286,317182,9335.25,11.75,1.175,MAX_HOLD,2.5,13.5,10.0,120
2017-11-07,NY,SHORT,2017-11-07 16:04:00,9336.25,9340.0,9336.5,3.5,0.7678571428571429,317456,9346.25,-10.0,-1.0,SL_INITIAL,10.25,3.75,10.0,36
2017-11-08,LON,LONG,2017-11-08 10:00:00,9343.75,9342.75,9341.0,1.75,0.5714285714285714,318454,9343.75,0.0,0.0,BE,0.5,8.25,10.0,47
2017-11-08,NY,SHORT,2017-11-08 16:23:00,9340.0,9344.5,9340.75,3.75,0.75,318823,9340.0,0.0,0.0,BE,8.5,6.5,10.0,33
2017-11-09,LON,SHORT,2017-11-09 10:06:00,9359.0,9366.25,9359.25,7.0,1.1785714285714286,319811,9359.0,0.0,0.0,BE,6.0,5.0,10.0,40
2017-11-09,NY,SHORT,2017-11-09 16:05:00,9314.5,9328.0,9316.0,12.0,1.9285714285714286,320157,9324.5,-10.0,-1.0,SL_INITIAL,11.0,0.0,10.0,27
2017-11-10,LON,LONG,2017-11-10 10:05:00,9339.25,9336.75,9329.25,7.5,1.1607142857142858,321148,9329.25,-10.0,-1.0,SL_INITIAL,10.0,1.25,10.0,17
2017-11-10,NY,SHORT,2017-11-10 16:15:00,9322.5,9329.5,9323.0,6.5,1.0535714285714286,321524,9322.5,0.0,0.0,BE,4.75,6.75,10.0,23
2017-11-13,LON,LONG,2017-11-13 10:04:00,9341.5,9341.25,9338.0,3.25,0.8928571428571429,322607,9334.0,-7.5,-0.75,MAX_HOLD,9.75,3.75,10.0,120
2017-11-13,NY,LONG,2017-11-13 16:31:00,9316.5,9314.5,9307.25,7.25,1.6785714285714286,322922,9335.25,18.75,1.875,TRAIL_2.0R,5.25,26.75,10.0,48
2017-11-14,LON,LONG,2017-11-14 10:07:00,9339.25,9338.25,9334.5,3.75,1.6428571428571428,323953,9338.5,-0.75,-0.075,MAX_HOLD,6.25,4.75,10.0,120
2017-11-14,NY,SHORT,2017-11-14 16:06:00,9324.25,9337.25,9324.5,12.75,1.8035714285714286,324224,9310.5,13.75,1.375,TRAIL_2.0R,0.75,20.5,10.0,32
2017-11-15,LON,SHORT,2017-11-15 10:05:00,9287.75,9294.25,9290.0,4.25,1.5178571428571428,325304,9287.75,0.0,0.0,BE,6.25,5.75,10.0,108
2017-11-15,NY,SHORT,2017-11-15 16:31:00,9288.5,9304.25,9291.0,13.25,1.5535714285714286,325594,9266.85,21.649999999999636,2.1649999999999636,TRAIL_2.0R,2.0,32.0,10.0,12
2017-11-16,LON,SHORT,2017-11-16 10:01:00,9312.75,9318.0,9314.25,3.75,0.75,326589,9312.75,0.0,0.0,BE,1.75,5.75,10.0,33
2017-11-16,NY,LONG,2017-11-16 16:01:00,9321.5,9321.25,9314.75,6.5,0.9642857142857143,327036,9359.25,37.75,3.775,MAX_HOLD,2.5,38.75,10.0,120
2017-11-17,LON,LONG,2017-11-17 10:00:00,9371.25,9369.75,9366.75,3.0,0.42857142857142855,327957,9371.25,0.0,0.0,BE,2.5,6.25,10.0,41
2017-11-17,NY,LONG,2017-11-17 16:05:00,9372.5,9372.0,9365.25,6.75,1.0357142857142858,328317,9362.5,-10.0,-1.0,SL_INITIAL,10.5,2.5,10.0,36
2017-11-20,LON,LONG,2017-11-20 10:12:00,9332.0,9331.75,9323.75,8.0,1.9285714285714286,329412,9331.5,-0.5,-0.05,MAX_HOLD,7.5,3.5,10.0,120
2017-11-20,NY,LONG,2017-11-20 16:04:00,9350.0,9349.75,9344.25,5.5,0.8035714285714286,329690,9350.0,0.0,0.0,BE,7.5,5.0,10.0,47
2017-11-21,LON,SHORT,2017-11-21 10:02:00,9339.5,9344.5,9340.5,4.0,1.2857142857142858,330750,9349.5,-10.0,-1.0,SL_INITIAL,10.75,1.75,10.0,120
2017-11-21,NY,SHORT,2017-11-21 16:23:00,9369.0,9374.25,9369.25,5.0,1.125,331028,9379.0,-10.0,-1.0,SL_INITIAL,10.0,2.75,10.0,17
2017-11-22,LON,LONG,2017-11-22 10:10:00,9410.25,9409.75,9406.75,3.0,0.8571428571428571,332121,9407.25,-3.0,-0.3,MAX_HOLD,7.25,0.0,10.0,120
2017-11-22,NY,LONG,2017-11-22 16:34:00,9415.5,9415.0,9409.0,6.0,1.5178571428571428,332392,9405.5,-10.0,-1.0,SL_INITIAL,11.75,3.0,10.0,7
2017-11-23,LON,LONG,2017-11-23 10:32:00,9410.75,9410.25,9401.5,8.75,1.0892857142857142,333445,9418.25,7.5,0.75,MAX_HOLD,3.0,8.5,10.0,120
2017-11-23,NY,SHORT,2017-11-23 16:31:00,9414.5,9419.75,9415.0,4.75,0.6428571428571429,333803,9409.0,5.5,0.55,MAX_HOLD,2.25,5.75,10.0,120
2017-11-24,LON,LONG,2017-11-24 10:04:00,9420.5,9419.75,9416.5,3.25,0.8035714285714286,334535,9418.75,-1.75,-0.175,MAX_HOLD,6.5,0.25,10.0,120
2017-11-24,NY,LONG,2017-11-24 16:20:00,9427.25,9426.75,9423.25,3.5,0.6428571428571429,334911,9437.0,9.75,0.975,MAX_HOLD,9.0,11.25,10.0,120
2017-11-27,LON,LONG,2017-11-27 10:00:00,9437.25,9436.75,9433.0,3.75,0.5535714285714286,335682,9443.75,6.5,0.65,MAX_HOLD,4.25,9.5,10.0,120
2017-11-27,NY,SHORT,2017-11-27 16:03:00,9433.5,9438.5,9433.75,4.75,0.8392857142857143,335969,9443.5,-10.0,-1.0,SL_INITIAL,10.75,4.0,10.0,46
2017-11-28,LON,LONG,2017-11-28 10:02:00,9438.75,9438.5,9435.0,3.5,0.5892857142857143,337044,9439.75,1.0,0.1,MAX_HOLD,5.75,2.75,10.0,120
2017-11-28,NY,LONG,2017-11-28 16:04:00,9448.75,9447.75,9444.0,3.75,0.7857142857142857,337329,9438.75,-10.0,-1.0,SL_INITIAL,11.5,2.75,10.0,44
2017-11-29,LON,SHORT,2017-11-29 10:00:00,9447.75,9450.5,9448.25,2.25,0.5357142857142857,338387,9444.5,3.25,0.325,MAX_HOLD,2.75,11.0,10.0,120
2017-11-29,NY,SHORT,2017-11-29 16:32:00,9436.5,9448.0,9439.25,8.75,1.5357142857142858,338672,9424.0,12.5,1.25,TRAIL_2.0R,1.25,20.75,10.0,13
2017-11-30,LON,SHORT,2017-11-30 10:07:00,9329.0,9334.25,9330.0,4.25,1.125,339704,9339.0,-10.0,-1.0,SL_INITIAL,12.25,1.25,10.0,68
2017-11-30,NY,LONG,2017-11-30 16:04:00,9356.0,9355.75,9350.5,5.25,1.0178571428571428,340026,9368.25,12.25,1.225,TRAIL_2.0R,0.0,21.75,10.0,33
2017-12-01,LON,LONG,2017-12-01 10:08:00,9392.5,9392.25,9384.75,7.5,1.0714285714285714,341029,9382.5,-10.0,-1.0,SL_INITIAL,10.5,1.0,10.0,28
2017-12-01,NY,SHORT,2017-12-01 16:29:00,9352.0,9375.0,9360.25,14.75,3.0892857142857144,341385,9362.0,-10.0,-1.0,SL_INITIAL,14.0,4.5,10.0,3
2017-12-04,LON,SHORT,2017-12-04 10:05:00,9399.0,9403.75,9399.25,4.5,1.1785714285714286,342481,9390.0,9.0,0.9,MAX_HOLD,0.25,10.0,10.0,120
2017-12-04,NY,LONG,2017-12-04 16:15:00,9404.25,9403.75,9397.5,6.25,1.0714285714285714,342749,9404.25,0.0,0.0,BE,1.25,6.5,10.0,18
2017-12-05,LON,SHORT,2017-12-05 10:26:00,9288.0,9300.5,9289.0,11.5,1.625,343866,9269.0,19.0,1.9,MAX_HOLD,3.75,24.25,10.0,120
2017-12-05,NY,SHORT,2017-12-05 16:23:00,9289.25,9300.25,9291.0,9.25,1.375,344112,9273.35,15.899999999999636,1.5899999999999637,TRAIL_2.0R,1.0,24.75,10.0,9
2017-12-06,LON,SHORT,2017-12-06 10:35:00,9261.5,9274.0,9264.5,9.5,2.017857142857143,345145,9271.5,-10.0,-1.0,SL_INITIAL,11.75,3.25,10.0,25
2017-12-06,NY,SHORT,2017-12-06 16:21:00,9275.0,9284.25,9276.0,8.25,1.5714285714285714,345477,9275.0,0.0,0.0,BE,4.75,11.5,10.0,11
2017-12-07,LON,SHORT,2017-12-07 10:00:00,9338.75,9342.25,9339.0,3.25,0.5714285714285714,346441,9344.5,-5.75,-0.575,MAX_HOLD,7.5,3.5,10.0,120
2017-12-07,NY,SHORT,2017-12-07 16:03:00,9326.0,9339.5,9326.75,12.75,1.3571428571428572,346686,9326.0,0.0,0.0,BE,7.0,7.0,10.0,28
2017-12-08,LON,SHORT,2017-12-08 10:01:00,9375.5,9381.75,9376.0,5.75,1.2678571428571428,347757,9380.0,-4.5,-0.45,MAX_HOLD,5.25,1.0,10.0,120
2017-12-08,NY,LONG,2017-12-08 16:33:00,9397.0,9392.5,9376.25,16.25,1.6071428571428572,348034,9397.0,0.0,0.0,BE,1.0,7.75,10.0,6
2017-12-11,LON,SHORT,2017-12-11 10:00:00,9378.75,9383.5,9379.0,4.5,0.6964285714285714,349101,9371.5,7.25,0.725,MAX_HOLD,4.25,8.25,10.0,120
2017-12-11,NY,LONG,2017-12-11 16:05:00,9374.25,9374.0,9366.0,8.0,1.25,349416,9387.0,12.75,1.275,TRAIL_2.0R,2.5,20.0,10.0,73
2017-12-12,LON,LONG,2017-12-12 10:15:00,9429.0,9428.5,9425.5,3.0,1.0892857142857142,350469,9422.5,-6.5,-0.65,MAX_HOLD,8.0,0.75,10.0,120
2017-12-12,NY,SHORT,2017-12-12 16:33:00,9411.0,9422.5,9415.0,7.5,1.7142857142857142,350738,9411.0,0.0,0.0,BE,3.5,14.25,10.0,11
2017-12-13,LON,LONG,2017-12-13 10:04:00,9414.75,9413.75,9410.5,3.25,0.9821428571428571,351813,9414.0,-0.75,-0.075,MAX_HOLD,2.25,3.0,10.0,120
2017-12-13,NY,LONG,2017-12-13 16:22:00,9434.75,9434.5,9415.25,19.25,1.0535714285714286,352080,9434.75,0.0,0.0,BE,2.0,5.5,10.0,9
2017-12-14,LON,LONG,2017-12-14 10:29:00,9434.25,9434.0,9430.5,3.5,0.7321428571428571,353192,9433.25,-1.0,-0.1,MAX_HOLD,4.0,1.5,10.0,120
