date,session,direction,entry_ts,entry_px,proba,atr,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held,pnl_usd
2018-04-23,LON,SHORT,2018-04-23 08:00:00,9682.5,0.7893,0.88,9667.31,15.19,1.898,WIN_SMALL,3.75,16.5,8.0,89,303.8
2018-04-23,NY,LONG,2018-04-23 14:00:00,9664.0,0.7907,1.88,9664.0,0.0,0.0,BE,0.5,5.0,8.0,22,0.0
2018-04-24,LON,SHORT,2018-04-24 08:00:00,9658.75,0.7876,0.48,9666.75,-8.0,-1.0,SL_INITIAL,8.0,0.5,8.0,42,-160.0
2018-04-24,NY,SHORT,2018-04-24 15:39:00,9678.0,0.7931,1.61,9664.41,13.59,1.699,WIN_SMALL,2.25,16.0,8.0,54,271.8
2018-04-25,LON,SHORT,2018-04-25 08:00:00,9498.75,0.789,1.09,9498.75,0.0,0.0,BE,5.5,13.75,8.0,79,0.0
2018-04-25,NY,LONG,2018-04-25 14:07:00,9475.0,0.792,3.39,9475.0,0.0,0.0,BE,1.5,4.5,8.0,8,0.0
2018-04-26,LON,LONG,2018-04-26 08:00:00,9577.75,0.7819,0.73,9569.75,-8.0,-1.0,SL_INITIAL,18.25,1.5,8.0,14,-160.0
2018-04-26,NY,LONG,2018-04-26 14:00:00,9578.5,0.792,1.55,9578.5,0.0,0.0,BE,1.0,5.0,8.0,23,0.0
2018-04-27,LON,LONG,2018-04-27 08:00:00,9725.5,0.7863,0.86,9736.0,10.5,1.312,WIN_SMALL,2.75,13.75,8.0,120,210.0
2018-04-27,NY,SHORT,2018-04-27 14:29:00,9732.25,0.7917,1.54,9740.25,-8.0,-1.0,SL_INITIAL,9.0,0.75,8.0,32,-160.0
2018-04-30,LON,SHORT,2018-04-30 09:11:00,9685.75,0.7904,1.27,9685.75,0.0,0.0,BE,3.5,4.0,8.0,52,0.0
2018-04-30,NY,SHORT,2018-04-30 14:10:00,9686.0,0.7917,1.29,9686.0,0.0,0.0,BE,1.75,9.0,8.0,39,0.0
2018-05-01,LON,SHORT,2018-05-01 08:00:00,9603.0,0.7893,0.91,9611.0,-8.0,-1.0,SL_INITIAL,8.5,0.0,8.0,9,-160.0
2018-05-01,NY,LONG,2018-05-01 14:59:00,9586.5,0.7925,2.07,9586.5,0.0,0.0,BE,7.0,4.0,8.0,30,0.0
2018-05-02,LON,LONG,2018-05-02 08:00:00,9692.75,0.7876,1.82,9697.5,4.75,0.594,WIN_SMALL,2.5,10.5,8.0,120,95.0
2018-05-02,NY,SHORT,2018-05-02 14:00:00,9696.75,0.7917,1.48,9704.75,-8.0,-1.0,SL_INITIAL,8.25,2.75,8.0,14,-160.0
2018-05-03,LON,SHORT,2018-05-03 08:00:00,9620.0,0.7893,0.55,9620.0,0.0,0.0,BE,0.75,9.25,8.0,41,0.0
2018-05-03,NY,SHORT,2018-05-03 14:06:00,9624.75,0.7917,1.39,9624.75,0.0,0.0,BE,0.0,5.75,8.0,1,0.0
2018-05-04,LON,LONG,2018-05-04 08:00:00,9650.25,0.7876,1.36,9642.25,-8.0,-1.0,SL_INITIAL,8.25,0.25,8.0,51,-160.0
2018-05-04,NY,LONG,2018-05-04 15:11:00,9618.0,0.7931,2.89,9629.66,11.66,1.458,WIN_SMALL,6.25,16.0,8.0,20,233.2
2018-05-07,LON,LONG,2018-05-07 08:00:00,9815.0,0.789,1.71,9807.0,-8.0,-1.0,SL_INITIAL,9.5,2.25,8.0,40,-160.0
2018-05-07,NY,LONG,2018-05-07 16:32:00,9787.25,0.7933,3.16,9787.25,0.0,0.0,BE,1.5,5.5,8.0,1,0.0
2018-05-08,LON,SHORT,2018-05-08 08:00:00,9813.0,0.7876,0.45,9821.0,-8.0,-1.0,SL_INITIAL,8.75,1.5,8.0,54,-160.0
2018-05-08,NY,SHORT,2018-05-08 15:56:00,9800.5,0.7931,1.7,9800.5,0.0,0.0,BE,3.5,4.5,8.0,29,0.0
2018-05-09,LON,LONG,2018-05-09 08:00:00,9805.5,0.7878,0.59,9805.5,0.0,0.0,BE,2.25,6.0,8.0,84,0.0
2018-05-09,NY,SHORT,2018-05-09 14:58:00,9821.75,0.7922,1.55,9821.75,0.0,0.0,BE,7.25,4.25,8.0,50,0.0
2018-05-10,LON,LONG,2018-05-10 08:00:00,9901.0,0.7878,0.61,9894.75,-6.25,-0.781,MAX_HOLD,7.25,1.25,8.0,120,-125.0
2018-05-10,NY,LONG,2018-05-10 14:03:00,9888.0,0.7909,1.64,9888.0,0.0,0.0,BE,2.5,7.75,8.0,59,0.0
2018-05-11,LON,LONG,2018-05-11 08:00:00,9951.5,0.7876,0.43,9943.5,-8.0,-1.0,SL_INITIAL,9.0,1.25,8.0,77,-160.0
2018-05-11,NY,LONG,2018-05-11 14:00:00,9958.25,0.792,0.89,9958.25,0.0,0.0,BE,3.5,4.0,8.0,47,0.0
2018-05-14,LON,LONG,2018-05-14 08:00:00,9977.75,0.7878,0.46,9969.75,-8.0,-1.0,SL_INITIAL,8.0,0.0,8.0,58,-160.0
2018-05-14,NY,LONG,2018-05-14 14:31:00,9958.25,0.7922,0.82,9958.25,0.0,0.0,BE,4.0,6.25,8.0,120,0.0
2018-05-15,LON,SHORT,2018-05-15 08:00:00,9950.0,0.7893,0.41,9932.37,17.63,2.204,TRAIL_2.2R,0.0,18.25,8.0,66,352.59999999999997
2018-05-15,NY,LONG,2018-05-15 14:00:00,9943.5,0.7909,0.89,9935.5,-8.0,-1.0,SL_INITIAL,9.0,3.25,8.0,24,-160.0
2018-05-16,LON,LONG,2018-05-16 08:00:00,9873.25,0.789,0.93,9873.25,0.0,0.0,BE,4.0,5.0,8.0,63,0.0
2018-05-16,NY,SHORT,2018-05-16 14:30:00,9880.75,0.7913,0.96,9880.75,0.0,0.0,BE,1.25,12.25,8.0,114,0.0
2018-05-17,LON,LONG,2018-05-17 08:00:00,9916.75,0.7876,0.45,9908.75,-8.0,-1.0,SL_INITIAL,10.0,0.0,8.0,47,-160.0
2018-05-18,LON,SHORT,2018-05-18 10:50:00,9903.0,0.7907,1.59,9903.5,-0.5,-0.062,MAX_HOLD,3.5,0.0,8.0,10,-10.0
2018-05-18,NY,SHORT,2018-05-18 14:10:00,9903.5,0.7915,1.11,9887.16,16.34,2.042,TRAIL_2.0R,0.5,18.0,8.0,63,326.8
2018-05-21,LON,LONG,2018-05-21 08:00:00,9912.75,0.7876,0.59,9904.75,-8.0,-1.0,SL_INITIAL,10.0,0.75,8.0,70,-160.0
2018-05-21,NY,LONG,2018-05-21 14:14:00,9905.25,0.7907,1.16,9907.0,1.75,0.219,WIN_SMALL,6.0,9.5,8.0,120,35.0
2018-05-22,LON,SHORT,2018-05-22 08:00:00,9901.25,0.7876,0.27,9901.75,-0.5,-0.062,MAX_HOLD,4.5,2.25,8.0,120,-10.0
2018-05-22,NY,SHORT,2018-05-22 16:36:00,9936.25,0.7932,2.93,9936.25,0.0,0.0,BE,2.75,5.25,8.0,2,0.0
2018-05-23,LON,SHORT,2018-05-23 08:00:00,9864.75,0.789,0.88,9864.75,0.0,0.0,BE,0.75,4.0,8.0,12,0.0
2018-05-23,NY,LONG,2018-05-23 15:02:00,9819.5,0.7923,2.18,9836.98,17.48,2.185,TRAIL_2.2R,2.0,20.75,8.0,89,349.6
2018-05-24,LON,LONG,2018-05-24 08:00:00,9919.5,0.7863,0.52,9935.47,15.97,1.997,WIN_SMALL,1.0,16.75,8.0,104,319.40000000000003
2018-05-24,NY,SHORT,2018-05-24 14:00:00,9949.25,0.7915,1.09,9934.63,14.62,1.827,WIN_SMALL,0.5,16.25,8.0,84,292.4
2018-05-25,LON,LONG,2018-05-25 08:00:00,9968.0,0.7876,0.68,9968.0,0.0,0.0,BE,0.5,4.75,8.0,61,0.0
2018-05-25,NY,SHORT,2018-05-25 14:01:00,9964.0,0.7915,1.21,9946.57,17.43,2.179,TRAIL_2.2R,3.5,19.25,8.0,40,348.6
2018-05-28,LON,LONG,2018-05-28 08:01:00,9982.25,0.7876,0.5,9982.25,0.0,0.0,BE,4.0,9.0,8.0,72,0.0
2018-05-28,NY,LONG,2018-05-28 14:23:00,9966.0,0.792,1.32,9966.0,0.0,0.0,BE,4.25,5.5,8.0,56,0.0
2018-05-29,LON,SHORT,2018-05-29 08:22:00,9950.0,0.7894,1.52,9958.0,-8.0,-1.0,SL_INITIAL,10.5,0.5,8.0,32,-160.0
2018-05-30,LON,SHORT,2018-05-30 08:00:00,9923.75,0.7876,0.96,9923.75,0.0,0.0,BE,5.5,11.0,8.0,54,0.0
2018-05-31,LON,LONG,2018-05-31 08:00:00,9973.25,0.7876,0.5,9973.25,0.0,0.0,BE,3.0,7.75,8.0,57,0.0
2018-05-31,NY,SHORT,2018-05-31 14:00:00,9977.75,0.7917,1.8,9977.75,0.0,0.0,BE,0.5,7.75,8.0,54,0.0
2018-06-01,LON,SHORT,2018-06-01 08:01:00,9970.5,0.789,0.75,9978.5,-8.0,-1.0,SL_INITIAL,8.25,3.75,8.0,106,-160.0
2018-06-01,NY,LONG,2018-06-01 14:00:00,9985.5,0.792,1.32,9985.5,0.0,0.0,BE,5.0,8.75,8.0,91,0.0
2018-06-04,LON,LONG,2018-06-04 08:00:00,10086.75,0.789,0.59,10086.75,0.0,0.0,BE,3.5,6.5,8.0,71,0.0
2018-06-04,NY,SHORT,2018-06-04 14:00:00,10094.0,0.7912,1.12,10094.0,0.0,0.0,BE,1.75,10.75,8.0,95,0.0
2018-06-05,LON,LONG,2018-06-05 08:00:00,10129.5,0.7878,0.41,10125.75,-3.75,-0.469,MAX_HOLD,5.5,2.5,8.0,120,-75.0
2018-06-05,NY,SHORT,2018-06-05 15:33:00,10137.5,0.7928,1.23,10145.5,-8.0,-1.0,SL_INITIAL,10.25,0.25,8.0,40,-160.0
2018-06-06,LON,LONG,2018-06-06 08:00:00,10186.0,0.7876,0.62,10178.0,-8.0,-1.0,SL_INITIAL,8.0,0.75,8.0,102,-160.0
2018-06-06,NY,SHORT,2018-06-06 14:06:00,10171.25,0.7917,0.86,10158.75,12.5,1.562,WIN_SMALL,3.75,13.0,8.0,120,250.0
2018-06-07,LON,LONG,2018-06-07 08:11:00,10208.5,0.7819,0.34,10211.25,2.75,0.344,WIN_SMALL,2.75,10.0,8.0,104,55.0
2018-06-07,NY,SHORT,2018-06-07 14:00:00,10201.0,0.7915,0.7,10191.0,10.0,1.25,WIN_SMALL,2.25,11.0,8.0,120,200.0
2018-06-08,LON,SHORT,2018-06-08 08:01:00,10128.0,0.789,0.68,10112.52,15.48,1.935,WIN_SMALL,0.75,16.5,8.0,68,309.6
2018-06-08,NY,LONG,2018-06-08 14:27:00,10087.5,0.792,1.68,10087.5,0.0,0.0,BE,3.25,10.25,8.0,51,0.0
2018-06-11,LON,LONG,2018-06-11 08:00:00,10130.25,0.789,0.62,10122.25,-8.0,-1.0,SL_INITIAL,9.0,0.0,8.0,54,-160.0
2018-06-11,NY,SHORT,2018-06-11 14:00:00,10136.5,0.7915,1.05,10127.25,9.25,1.156,WIN_SMALL,2.5,14.25,8.0,120,185.0
2018-06-12,LON,LONG,2018-06-12 08:00:00,10159.25,0.7876,0.57,10159.25,0.0,0.0,BE,2.0,4.25,8.0,11,0.0
2018-06-12,NY,LONG,2018-06-12 14:10:00,10151.25,0.792,0.93,10151.25,0.0,0.0,BE,6.5,5.0,8.0,81,0.0
2018-06-13,LON,LONG,2018-06-13 08:00:00,10210.0,0.7876,0.45,10202.0,-8.0,-1.0,SL_INITIAL,8.75,1.0,8.0,86,-160.0
2018-06-13,NY,LONG,2018-06-13 14:00:00,10208.75,0.7922,1.0,10200.75,-8.0,-1.0,SL_INITIAL,8.0,2.0,8.0,92,-160.0
2018-06-14,LON,SHORT,2018-06-14 08:00:00,10187.75,0.789,0.43,10172.14,15.61,1.951,WIN_SMALL,1.25,16.25,8.0,60,312.2
2018-06-14,NY,LONG,2018-06-14 14:00:00,10185.0,0.7922,0.98,10201.53,16.53,2.066,TRAIL_2.1R,1.75,18.0,8.0,50,330.6
2018-06-15,LON,LONG,2018-06-15 08:00:00,10272.75,0.7819,0.46,10272.75,0.0,0.0,BE,2.25,4.0,8.0,66,0.0
2018-06-15,NY,SHORT,2018-06-15 14:00:00,10252.75,0.7917,1.82,10252.75,0.0,0.0,BE,3.5,8.5,8.0,33,0.0
2018-06-18,NY,LONG,2018-06-18 15:29:00,10185.5,0.7933,1.46,10185.5,0.0,0.0,BE,2.0,8.25,8.0,62,0.0
2018-06-19,LON,LONG,2018-06-19 08:03:00,10169.75,0.7893,1.93,10161.75,-8.0,-1.0,SL_INITIAL,8.25,0.0,8.0,4,-160.0
2018-06-19,NY,LONG,2018-06-19 14:00:00,10156.75,0.7922,1.86,10156.75,0.0,0.0,BE,0.0,5.0,8.0,1,0.0
2018-06-20,LON,LONG,2018-06-20 08:00:00,10219.5,0.7876,0.61,10219.5,0.0,0.0,BE,0.0,4.25,8.0,1,0.0
2018-06-20,NY,LONG,2018-06-20 15:40:00,10239.25,0.7931,1.16,10254.01,14.76,1.845,WIN_SMALL,1.25,16.5,8.0,52,295.2
2018-06-21,LON,LONG,2018-06-21 08:00:00,10303.5,0.7878,0.95,10303.5,0.0,0.0,BE,0.5,6.75,8.0,42,0.0
2018-06-21,NY,SHORT,2018-06-21 14:00:00,10269.75,0.7917,2.7,10277.75,-8.0,-1.0,SL_INITIAL,8.0,3.25,8.0,68,-160.0
2018-06-22,LON,SHORT,2018-06-22 08:00:00,10201.75,0.789,0.89,10201.75,0.0,0.0,BE,5.0,4.25,8.0,54,0.0
2018-06-22,NY,SHORT,2018-06-22 16:32:00,10213.0,0.7933,2.75,10213.0,0.0,0.0,BE,1.75,5.0,8.0,3,0.0
2018-06-25,LON,SHORT,2018-06-25 08:00:00,10155.25,0.7893,0.7,10138.04,17.21,2.151,TRAIL_2.2R,1.75,18.25,8.0,45,344.20000000000005
2018-06-25,NY,SHORT,2018-06-25 14:00:00,10113.25,0.7917,2.43,10121.25,-8.0,-1.0,SL_INITIAL,8.0,1.0,8.0,11,-160.0
2018-06-26,LON,SHORT,2018-06-26 08:00:00,10026.25,0.7876,1.0,10034.25,-8.0,-1.0,SL_INITIAL,8.75,1.75,8.0,11,-160.0
2018-06-26,NY,LONG,2018-06-26 14:00:00,10044.25,0.792,2.05,10036.25,-8.0,-1.0,SL_INITIAL,9.75,1.25,8.0,30,-160.0
2018-06-27,NY,LONG,2018-06-27 14:00:00,10009.75,0.7922,2.52,10009.75,0.0,0.0,BE,0.25,4.25,8.0,1,0.0
2018-06-28,LON,SHORT,2018-06-28 08:00:00,9981.75,0.789,1.0,9967.0,14.75,1.844,WIN_SMALL,4.75,16.25,8.0,46,295.0
2018-06-28,NY,SHORT,2018-06-28 14:00:00,9974.0,0.7917,2.23,9974.0,0.0,0.0,BE,3.25,4.0,8.0,5,0.0
2018-06-29,LON,LONG,2018-06-29 08:00:00,10052.75,0.7878,1.18,10044.75,-8.0,-1.0,SL_INITIAL,8.0,1.5,8.0,27,-160.0
2018-06-29,NY,SHORT,2018-06-29 14:00:00,10042.25,0.7915,2.93,10042.25,0.0,0.0,BE,2.0,5.0,8.0,4,0.0
2018-07-02,LON,SHORT,2018-07-02 08:00:00,10013.75,0.7897,1.79,10000.18,13.57,1.696,WIN_SMALL,1.0,16.25,8.0,9,271.4
2018-07-02,NY,LONG,2018-07-02 16:33:00,9955.25,0.7933,4.48,9955.25,0.0,0.0,BE,1.25,6.5,8.0,1,0.0
2018-07-03,LON,LONG,2018-07-03 08:00:00,10067.0,0.7878,1.86,10087.21,20.21,2.527,TRAIL_2.5R,7.0,23.0,8.0,32,404.20000000000005
2018-07-03,NY,SHORT,2018-07-03 14:32:00,10118.25,0.7912,1.48,10103.97,14.28,1.785,WIN_SMALL,7.25,16.5,8.0,116,285.59999999999997
2018-07-04,LON,SHORT,2018-07-04 08:00:00,9999.75,0.789,1.11,10007.75,-8.0,-1.0,SL_INITIAL,8.0,0.25,8.0,29,-160.0
2018-07-04,NY,SHORT,2018-07-04 14:24:00,10006.75,0.7917,0.95,10006.75,0.0,0.0,BE,0.75,4.5,8.0,18,0.0
2018-07-05,LON,LONG,2018-07-05 10:11:00,10000.5,0.792,2.38,10012.94,12.44,1.555,WIN_SMALL,1.25,16.0,8.0,20,248.79999999999998
2018-07-06,LON,LONG,2018-07-06 08:00:00,10095.25,0.7878,2.36,10109.71,14.46,1.808,WIN_SMALL,3.0,18.0,8.0,28,289.20000000000005
2018-07-06,NY,LONG,2018-07-06 14:01:00,10074.0,0.7922,1.29,10066.0,-8.0,-1.0,SL_INITIAL,8.75,2.25,8.0,58,-160.0
2018-07-09,LON,LONG,2018-07-09 08:00:00,10221.25,0.789,0.71,10213.25,-8.0,-1.0,SL_INITIAL,8.0,0.0,8.0,100,-160.0
2018-07-09,NY,SHORT,2018-07-09 15:35:00,10229.75,0.7926,1.54,10229.75,0.0,0.0,BE,1.75,5.0,8.0,55,0.0
2018-07-10,LON,LONG,2018-07-10 08:00:00,10286.5,0.7878,0.82,10278.5,-8.0,-1.0,SL_INITIAL,9.25,2.0,8.0,36,-160.0
2018-07-10,NY,LONG,2018-07-10 14:00:00,10277.0,0.792,1.46,10277.0,0.0,0.0,BE,0.75,8.75,8.0,48,0.0
2018-07-11,LON,SHORT,2018-07-11 08:00:00,10198.75,0.789,0.98,10198.75,0.0,0.0,BE,1.25,6.25,8.0,12,0.0
2018-07-11,NY,LONG,2018-07-11 14:00:00,10201.25,0.7922,1.38,10201.25,0.0,0.0,BE,0.75,9.25,8.0,41,0.0
2018-07-12,LON,LONG,2018-07-12 08:00:00,10246.75,0.7876,0.77,10246.75,0.0,0.0,BE,0.75,9.25,8.0,102,0.0
2018-07-12,NY,SHORT,2018-07-12 14:04:00,10248.25,0.7915,1.54,10256.25,-8.0,-1.0,SL_INITIAL,11.5,0.0,8.0,88,-160.0
2018-07-13,LON,LONG,2018-07-13 08:00:00,10372.75,0.7805,0.68,10366.25,-6.5,-0.812,MAX_HOLD,6.75,2.0,8.0,120,-130.0
2018-07-13,NY,SHORT,2018-07-13 14:00:00,10351.5,0.7917,1.55,10351.5,0.0,0.0,BE,3.0,8.5,8.0,60,0.0
2018-07-16,LON,LONG,2018-07-16 08:00:00,10361.25,0.7893,0.59,10358.25,-3.0,-0.375,MAX_HOLD,6.75,2.0,8.0,120,-60.0
2018-07-16,NY,SHORT,2018-07-16 14:00:00,10362.75,0.7917,0.93,10357.25,5.5,0.688,WIN_SMALL,0.5,12.0,8.0,120,110.0
2018-07-17,LON,SHORT,2018-07-17 08:00:00,10286.75,0.789,0.57,10269.86,16.89,2.112,TRAIL_2.1R,0.0,17.75,8.0,50,337.8
2018-07-17,NY,LONG,2018-07-17 14:01:00,10272.5,0.7922,1.36,10272.5,0.0,0.0,BE,3.5,12.5,8.0,98,0.0
2018-07-18,LON,LONG,2018-07-18 08:00:00,10389.0,0.7798,0.46,10381.0,-8.0,-1.0,SL_INITIAL,8.25,1.25,8.0,50,-160.0
2018-07-18,NY,SHORT,2018-07-18 14:00:00,10377.0,0.7915,0.84,10374.75,2.25,0.281,WIN_SMALL,1.0,11.25,8.0,120,45.0
2018-07-19,LON,LONG,2018-07-19 08:00:00,10362.75,0.7883,0.45,10354.75,-8.0,-1.0,SL_INITIAL,8.75,3.75,8.0,95,-160.0
2018-07-19,NY,LONG,2018-07-19 14:09:00,10343.0,0.792,1.61,10335.0,-8.0,-1.0,SL_INITIAL,8.25,1.25,8.0,52,-160.0
2018-07-20,LON,SHORT,2018-07-20 08:48:00,10351.75,0.7904,1.79,10351.75,0.0,0.0,BE,2.25,8.25,8.0,63,0.0
2018-07-20,NY,SHORT,2018-07-20 14:00:00,10338.25,0.7917,2.27,10346.25,-8.0,-1.0,SL_INITIAL,10.0,1.5,8.0,23,-160.0
2018-07-23,LON,SHORT,2018-07-23 08:00:00,10300.0,0.789,0.95,10300.0,0.0,0.0,BE,4.0,5.0,8.0,58,0.0
2018-07-23,NY,LONG,2018-07-23 14:01:00,10289.75,0.7922,1.07,10306.64,16.89,2.112,TRAIL_2.1R,0.0,18.5,8.0,84,337.8
2018-07-24,LON,LONG,2018-07-24 08:00:00,10403.0,0.7819,0.54,10395.0,-8.0,-1.0,SL_INITIAL,8.0,1.25,8.0,71,-160.0
2018-07-24,NY,SHORT,2018-07-24 15:05:00,10408.25,0.7928,1.16,10416.25,-8.0,-1.0,SL_INITIAL,8.25,0.5,8.0,4,-160.0
2018-07-25,LON,SHORT,2018-07-25 08:00:00,10366.5,0.789,1.0,10374.5,-8.0,-1.0,SL_INITIAL,8.0,2.5,8.0,101,-160.0
2018-07-25,NY,SHORT,2018-07-25 14:22:00,10374.0,0.7917,1.41,10374.0,0.0,0.0,BE,1.75,8.5,8.0,32,0.0
2018-07-26,LON,SHORT,2018-07-26 08:00:00,10367.0,0.789,0.89,10367.0,0.0,0.0,BE,1.25,6.5,8.0,15,0.0
2018-07-26,NY,SHORT,2018-07-26 16:37:00,10387.75,0.7933,7.14,10387.75,0.0,0.0,BE,2.75,5.75,8.0,1,0.0
2018-07-27,LON,LONG,2018-07-27 08:00:00,10407.5,0.7876,0.45,10404.75,-2.75,-0.344,MAX_HOLD,4.75,0.75,8.0,120,-55.0
2018-07-27,NY,SHORT,2018-07-27 14:01:00,10406.5,0.7915,1.18,10406.5,0.0,0.0,BE,0.5,4.75,8.0,8,0.0
2018-07-30,LON,SHORT,2018-07-30 08:00:00,10225.0,0.7876,0.5,10225.0,0.0,0.0,BE,3.0,13.5,8.0,11,0.0
2018-07-30,NY,SHORT,2018-07-30 15:23:00,10259.5,0.7932,1.57,10267.5,-8.0,-1.0,SL_INITIAL,8.25,0.5,8.0,11,-160.0
2018-07-31,LON,SHORT,2018-07-31 08:00:00,10174.5,0.7876,1.07,10174.5,0.0,0.0,BE,1.75,4.25,8.0,21,0.0
2018-07-31,NY,SHORT,2018-07-31 14:16:00,10177.25,0.7917,1.54,10185.25,-8.0,-1.0,SL_INITIAL,8.0,2.0,8.0,33,-160.0
2018-08-01,LON,LONG,2018-08-01 08:00:00,10226.75,0.7876,1.04,10233.0,6.25,0.781,WIN_SMALL,4.25,13.5,8.0,120,125.0
2018-08-01,NY,LONG,2018-08-01 14:17:00,10219.0,0.792,1.04,10219.0,0.0,0.0,BE,2.5,8.25,8.0,47,0.0
2018-08-02,LON,LONG,2018-08-02 09:21:00,10213.5,0.7923,1.75,10213.5,0.0,0.0,BE,3.25,8.5,8.0,34,0.0
2018-08-02,NY,LONG,2018-08-02 14:00:00,10184.25,0.7922,2.38,10184.25,0.0,0.0,BE,4.0,4.75,8.0,45,0.0
2018-08-03,LON,LONG,2018-08-03 08:00:00,10347.0,0.7798,0.57,10347.0,0.0,0.0,BE,3.75,4.25,8.0,102,0.0
2018-08-03,NY,SHORT,2018-08-03 14:07:00,10353.5,0.7907,0.98,10361.5,-8.0,-1.0,SL_INITIAL,8.0,0.75,8.0,9,-160.0
2018-08-06,LON,LONG,2018-08-06 08:00:00,10374.5,0.7893,0.8,10370.25,-4.25,-0.531,MAX_HOLD,6.5,2.25,8.0,120,-85.0
2018-08-06,NY,LONG,2018-08-06 14:00:00,10375.25,0.7922,1.61,10367.25,-8.0,-1.0,SL_INITIAL,8.0,2.5,8.0,59,-160.0
2018-08-07,LON,LONG,2018-08-07 08:00:00,10418.25,0.7876,0.48,10434.28,16.03,2.003,TRAIL_2.0R,1.75,16.75,8.0,108,320.6
2018-08-07,NY,LONG,2018-08-07 14:57:00,10422.75,0.7922,0.75,10439.12,16.38,2.047,TRAIL_2.0R,1.5,17.5,8.0,98,327.59999999999997
2018-08-08,LON,LONG,2018-08-08 08:00:00,10431.0,0.7894,1.23,10427.25,-3.75,-0.469,MAX_HOLD,6.5,3.75,8.0,120,-75.0
2018-08-08,NY,LONG,2018-08-08 15:04:00,10429.5,0.7935,1.45,10421.5,-8.0,-1.0,SL_INITIAL,8.0,0.5,8.0,23,-160.0
2018-08-09,LON,LONG,2018-08-09 08:00:00,10437.5,0.7876,0.57,10432.0,-5.5,-0.688,MAX_HOLD,6.5,2.75,8.0,120,-110.0
2018-08-09,NY,LONG,2018-08-09 16:08:00,10439.5,0.7932,1.27,10439.5,0.0,0.0,BE,5.5,5.75,8.0,26,0.0
2018-08-10,LON,SHORT,2018-08-10 08:00:00,10418.75,0.7893,0.62,10402.94,15.81,1.977,WIN_SMALL,0.5,16.75,8.0,30,316.2
2018-08-10,NY,SHORT,2018-08-10 16:46:00,10404.5,0.7932,6.14,10404.5,0.0,0.0,BE,2.0,5.0,8.0,3,0.0
2018-08-13,LON,SHORT,2018-08-13 08:00:00,10345.0,0.789,1.18,10353.0,-8.0,-1.0,SL_INITIAL,8.0,2.25,8.0,9,-160.0
2018-08-13,NY,LONG,2018-08-13 14:00:00,10362.25,0.7922,1.39,10378.16,15.91,1.989,WIN_SMALL,0.0,18.0,8.0,53,318.2
2018-08-14,LON,SHORT,2018-08-14 08:00:00,10398.0,0.7876,0.82,10398.0,0.0,0.0,BE,2.25,4.5,8.0,30,0.0
2018-08-14,NY,SHORT,2018-08-14 14:00:00,10413.5,0.7915,1.52,10413.5,0.0,0.0,BE,0.5,6.5,8.0,18,0.0
2018-08-15,LON,LONG,2018-08-15 08:00:00,10407.25,0.7876,0.64,10411.75,4.5,0.562,WIN_SMALL,5.0,7.75,8.0,120,90.0
2018-08-15,NY,SHORT,2018-08-15 14:00:00,10369.0,0.7917,3.93,10369.0,0.0,0.0,BE,0.5,7.5,8.0,10,0.0
2018-08-16,LON,LONG,2018-08-16 08:00:00,10361.25,0.7876,0.91,10369.25,8.0,1.0,WIN_SMALL,0.5,15.75,8.0,120,160.0
2018-08-16,NY,SHORT,2018-08-16 14:05:00,10390.0,0.7912,2.34,10376.51,13.49,1.686,WIN_SMALL,1.25,17.0,8.0,98,269.8
2018-08-17,LON,SHORT,2018-08-17 08:00:00,10344.75,0.789,0.95,10344.75,0.0,0.0,BE,2.0,6.0,8.0,73,0.0
2018-08-17,NY,LONG,2018-08-17 15:06:00,10331.0,0.7926,1.79,10323.0,-8.0,-1.0,SL_INITIAL,10.25,0.75,8.0,2,-160.0
2018-08-20,LON,LONG,2018-08-20 08:00:00,10355.75,0.789,0.55,10370.92,15.17,1.896,WIN_SMALL,4.0,16.0,8.0,109,303.4
2018-08-20,NY,SHORT,2018-08-20 14:33:00,10364.25,0.7913,1.54,10364.25,0.0,0.0,BE,3.75,5.25,8.0,90,0.0
2018-08-21,LON,LONG,2018-08-21 08:00:00,10347.75,0.7876,0.41,10347.75,0.0,0.0,BE,1.5,5.0,8.0,117,0.0
2018-08-21,NY,LONG,2018-08-21 14:00:00,10367.5,0.792,1.09,10359.5,-8.0,-1.0,SL_INITIAL,8.25,0.5,8.0,99,-160.0
2018-08-22,LON,SHORT,2018-08-22 08:00:00,10340.75,0.789,1.04,10340.75,0.0,0.0,BE,2.25,4.75,8.0,35,0.0
2018-08-22,NY,LONG,2018-08-22 14:00:00,10361.5,0.792,1.25,10361.5,0.0,0.0,BE,1.75,4.5,8.0,10,0.0
2018-08-23,LON,LONG,2018-08-23 08:00:00,10383.0,0.7876,0.7,10392.5,9.5,1.188,WIN_SMALL,6.25,11.5,8.0,120,190.0
2018-08-24,LON,SHORT,2018-08-24 08:00:00,10402.0,0.7876,0.38,10402.0,0.0,0.0,BE,4.25,6.0,8.0,93,0.0
2018-08-24,NY,SHORT,2018-08-24 14:14:00,10405.0,0.7913,1.04,10405.0,0.0,0.0,BE,3.25,4.25,8.0,74,0.0
2018-08-27,LON,LONG,2018-08-27 08:00:00,10486.0,0.7878,0.64,10484.0,-2.0,-0.25,MAX_HOLD,5.0,1.5,8.0,120,-40.0
